Word,Sim_good,Sim_bad,Value
内存,0.16814544236,-0.0232024488601,0.19134789122
机,0.0884705392144,0.357175540561,-0.268705001347
好用,1.91519449991,0.582018079063,1.33317642085
等,0.0773756328591,0.194049496475,-0.116673863616
正品,0.739419706454,0.0660163951147,0.673403311339
值得,1.47044237835,-0.0851537520781,1.55559613043
卡,0.555102915534,1.35191701798,-0.79681410245
过,0.0581187742272,1.09438938249,-1.03627060826
运行,0.644559864047,-0.195321251862,0.839881115909
得,0.467423823319,0.302814317178,0.164609506141
不好,1.10947773271,2.38010298473,-1.27062525202
呢,0.402008413337,0.578991897227,-0.17698348389
其他,0.783660345502,0.668875998666,0.114784346836
月,0.257236171532,0.523695004841,-0.266458833309
觉得,1.20535526035,0.576015089642,0.629340170703
一样,0.415556200814,0.522638240305,-0.107082039491
