Word,Sim_good,Sim_bad,Value
高配,-0.0735767805203,-0.154732036961,0.0811552564403
超好,0.924037049854,0.729201389967,0.194835659887
这么久,0.455964257704,0.247825379079,0.208138878626
不高,0.194635284085,0.259846504229,-0.0652112201435
未激活,0.214115845219,0.248749751082,-0.0346339058635
自拍,0.232073431891,0.291120903329,-0.0590474714376
同时,-0.127746132501,0.119549074301,-0.247295206802
不敢,0.215545506798,0.697584181772,-0.482038674974
快充,-0.0384919433182,0.198638069438,-0.237130012756
数据线,-0.300098323403,0.628431163742,-0.928529487144
双十,-0.356614967992,-0.1181076391,-0.238507328892
电池容量,-0.127567736751,0.00594564766279,-0.133513384414
两年,-0.00617186215744,0.0646256292563,-0.0707974914138
第三次,0.439098667986,0.0748012506933,0.364297417293
看电视,0.577399592579,-0.20597816622,0.783377758799
越做越,0.284528657356,0.15008249585,0.134446161506
手机电池,-0.0619641430669,0.160488330787,-0.222452473854
第二台,0.442269669425,0.0448896090329,0.397380060393
先用,0.525391362786,-0.0402507337345,0.565642096521
块钱,-0.0588045341478,0.215665108494,-0.274469642642
两部,0.414488714146,0.0382849356041,0.376203778542
恍恍惚惚,0.625064188035,0.210266307936,0.414797880099
通话质量,0.285047981696,-0.106204433647,0.391252415343
旗舰机,-0.0704061813862,0.0965554918807,-0.166961673267
物有所值,1.21031344874,0.089872939461,1.12044050928
帮别人,0.650137912528,0.0386760855271,0.611461827
不灵敏,0.3051466935,0.905922545787,-0.600775852287
卡槽,-0.393331482997,0.632800435851,-1.02613191885
送人,0.73563267357,-0.294598797871,1.03023147144
用后,0.567128668237,0.0718242416077,0.495304426629
很赞,0.906434432898,0.402316129745,0.504118303153
摔坏,-0.0254054350716,0.27905270212,-0.304458137192
为啥,-0.397870724934,0.592151166506,-0.99002189144
这台,0.382297814045,0.0540319278518,0.328265886193
不像,-0.0173381965882,0.881378955406,-0.898717151994
物超所值,1.01227158254,0.281982838516,0.730288744024
用久,0.191166887745,0.469279715429,-0.278112827684
黑边,-0.228404167759,0.340049287421,-0.56845345518
几百块,-0.0421260228415,0.241163581477,-0.283289604318
哦哦哦,0.818733539859,0.067115434063,0.751618105796
运存,-0.14032578444,-0.00900280728541,-0.131322977155
冲着,0.186477406618,0.359903006908,-0.173425600291
接电话,-0.194253460895,-0.00810750998762,-0.186145950907
价格比,-0.376704890568,-0.0875137732748,-0.289191117293
换个,0.00349728861413,0.16446037632,-0.160963087706
并且,-0.241754242959,0.155705594627,-0.397459837586
很爽,0.855713773241,0.24173681471,0.61397695853
有没有,-0.322766641998,0.0851573652084,-0.407924007206
假货,-0.298075016284,0.354623919983,-0.652698936267
正,1.02517874988,0.324853865707,0.700324884171
两台,0.411562693339,0.0599819581358,0.351580735204
个人感觉,0.622358783378,0.254684772885,0.367674010493
太好了,0.92234886365,0.808363105241,0.113985758408
换机,-0.278937875719,0.226887709049,-0.505825584768
十个,-0.00919247665929,0.101768595785,-0.110961072444
用起,0.956323526988,-0.14619488734,1.10251841433
没用过,0.14029028943,0.399857938893,-0.259567649464
昨天晚上,0.239436843515,-0.0817542151891,0.321191058704
说用,0.810723121257,-0.409547408616,1.22027052987
怎么回事,-0.279184362034,0.520072151681,-0.799256513715
几年,0.0739240120544,0.343128791229,-0.269204779174
第三部,0.450113956128,0.0870306701163,0.363083286012
生日礼物,0.588791476943,-0.227656056039,0.816447532982
双待,0.124686188143,0.333706444841,-0.209020256698
内置,-0.0349784213724,0.895248218461,-0.930226639834
序列号,-0.372311445332,0.211218247065,-0.583529692397
用惯,0.346799111192,0.39931796998,-0.0525188587885
闪退,-0.197925774168,0.431175284292,-0.629101058461
咋样,0.421462234547,0.45084068304,-0.0293784484924
送过来,-0.0680552781885,-0.10283179973,0.0347765215417
免息,0.0969660863344,-0.388752743295,0.485718829629
卡死,-0.111628816929,0.543973210333,-0.655602027262
骁龙,-0.208827669283,0.0235450211479,-0.232372690431
买不到,-0.135984970438,0.157347257468,-0.293332227906
直是,0.350175482932,0.232496902106,0.117678580825
费电,0.698442566011,1.00035508561,-0.301912519599
好点,0.452620559412,0.941742310607,-0.489121751195
目前为止,0.453177500766,-0.103274883963,0.556452384729
网页,-0.25111774207,-0.183592105461,-0.0675256366092
后置,0.150150967013,0.718722091623,-0.56857112461
屏幕显示,0.236530665479,0.217325100595,0.0192055648843
魅蓝,0.0591450895177,0.238315978643,-0.179170889126
拿来,0.107047033942,-0.0777798009106,0.184826834853
刚到,0.107625322759,-0.263972838568,0.371598161326
短信,-0.490301869271,0.152342291787,-0.642644161059
很值,0.799865585434,0.145610616423,0.654254969011
双摄,0.168834911287,0.399965199803,-0.231130288516
打游戏,0.315809043148,-0.152417238705,0.468226281853
够快,0.431014824424,0.103108267023,0.327906557402
第三方,-0.202578064447,0.647099213458,-0.849677277905
还来,0.400162932306,-0.106106164968,0.506269097274
般的,-0.236629064997,-0.07221692086,-0.164412144137
不让,-0.249777944768,0.456899254329,-0.706677199096
同价位,0.369873011247,0.346629981334,0.0232430299133
二,-0.338366079164,0.442235012766,-0.78060109193
王王,0.455260577038,0.445280060036,0.00998051700162
酷派,0.188719545874,0.346207535206,-0.157487989332
点多,0.0744210712963,-0.172638589569,0.247059660865
小卡,-0.0566377047804,0.639160744502,-0.695798449283
四个,0.00606080358596,0.158413933119,-0.152353129533
很差,0.580312290554,1.27336868923,-0.693056398681
过段时间,0.314326590724,0.0165026206288,0.297823970095
产品质量,0.415928662068,-0.00649659614629,0.422425258215
真机,0.16779967013,0.0145584810816,0.153241189048
比官,-0.468223664132,0.297775941234,-0.765999605366
挺大,0.508516657048,0.273890489724,0.234626167324
智能手机,0.224715026592,0.440330619919,-0.215615593328
曲屏,0.427741803991,0.339802938758,0.0879388652334
手机信号,-0.257009894737,0.421575007824,-0.678584902561
功能齐全,0.326306117847,0.110764672757,0.21554144509
美颜,0.329244666223,0.725728397243,-0.39648373102
像是,0.234994154111,0.707811681974,-0.472817527863
派送,0.0966767743384,0.199074789838,-0.102398015499
好快,0.36378985975,0.198246884745,0.165542975005
单手操作,-0.0766099610254,-0.336435091402,0.259825130377
非常适合,0.620541501316,-0.208051758188,0.828593259504
我要,-0.106689813718,0.341149446441,-0.447839260159
京豆,-0.386151199333,0.0283889792351,-0.414540178568
点个,0.25249844329,-0.159215207366,0.411713650657
不买,0.0382652918861,0.493697805762,-0.455432513876
外观设计,0.576398191095,-0.267649500594,0.844047691689
掉电,-0.0469349001343,0.247919545959,-0.294854446094
国产品牌,0.301663345027,0.323821189469,-0.0221578444423
今天上午,0.184666346787,-0.0831725005616,0.267838847349
压力,-0.133269449549,-0.154362784719,0.0210933351703
很少,-0.0893718507318,0.393700842986,-0.483072693717
隔天,0.085751384163,-0.0991324491314,0.184883833294
系统优化,0.412139143765,0.0611277612246,0.35101138254
再用,0.306090765101,0.128839540547,0.177251224554
抢到,0.0872812802683,-0.306830862534,0.394112142803
听歌,0.221769842472,0.405921135072,-0.1841512926
买买,0.408004087312,0.0182970807618,0.38970700655
机了,-0.104800200735,0.0622516062103,-0.167051806946
很久,0.249716562525,-0.320397362799,0.570113925324
再评,0.370477415236,0.0504011083782,0.320076306857
没买,-0.286191919657,-0.153984791056,-0.132207128601
不值,0.408430980278,0.774870265443,-0.366439285166
不带,-0.0566227170553,0.877881930999,-0.934504648054
段,0.0888807625624,-0.0990936878574,0.18797445042
蛮快,0.538352918682,0.112993073304,0.425359845378
嘻嘻,0.272305839017,-0.115239690789,0.387545529806
不贵,0.653975248932,0.0365706909863,0.617404557946
评差,-0.332519044138,0.403585669213,-0.736104713351
商务,0.556973944966,0.179080985179,0.377892959787
不给力,0.392027377561,1.15230006301,-0.760272685446
快点,0.229308598917,0.130908207952,0.0984003909654
此款,0.535919336884,0.0582082696817,0.477711067202
误触,-0.198579283072,0.419740586648,-0.61831986972
三次,-0.41914689548,0.220928013072,-0.640074908552
拿在手上,0.724078394755,0.0194357699637,0.704642624791
算了,-0.0803514363016,0.233432150056,-0.313783586358
对焦,-0.126989750755,0.349243865836,-0.476233616591
打不开,-0.172504805472,0.723179106667,-0.895683912139
同款,0.411569940041,0.138407347592,0.273162592449
没送,0.172883454936,0.897654536142,-0.724771081205
第三天,-0.0605628457263,-0.0280282104947,-0.0325346352316
不送,-0.0864536853151,0.835880270867,-0.922333956182
电信卡,-0.269819317852,0.257352312979,-0.527171630831
拨号,-0.270547651761,0.427013280629,-0.69756093239
货到,0.060878363116,-0.303515071531,0.364393434647
高通,-0.22518212945,0.177697879673,-0.402880009123
就行了,-0.384122722977,-0.225448163374,-0.158674559603
比较慢,0.156263262261,0.414312185896,-0.258048923635
速度慢,0.119710278291,0.748726729326,-0.629016451036
精品,0.463264076934,0.477722557519,-0.0144584805854
后壳,0.0862395907588,0.385343511988,-0.299103921229
不敢恭维,0.490218690544,1.12932262782,-0.639103937277
小点,0.0762618640463,0.406361079758,-0.330099215711
退换货,-0.535033211141,0.0642969612175,-0.599330172358
新年礼物,0.796145142338,-0.191125587717,0.987270730055
还会来,0.331630149086,-0.0395417290259,0.371171878112
改善,-0.12695222441,0.188221706144,-0.315173930554
昨天下午,0.145168548384,-0.13390415617,0.279072704554
全是,-0.081808994831,0.632479069964,-0.714288064795
太棒了,0.757589242283,0.781015602187,-0.0234263599041
第三台,0.415182473427,0.202041195472,0.213141277955
生产日期,-0.242876475861,0.2625747245,-0.505451200361
没得,0.195924517034,0.931151547116,-0.735227030082
太给力,0.407402892167,0.487393151977,-0.0799902598094
正合适,0.727190014783,-0.0988760987264,0.826066113509
没多久,0.0435462637419,0.438784691009,-0.395238427267
不持,0.0995724986068,0.517119219403,-0.417546720796
就行,0.238769358869,-0.352551028896,0.591320387765
标配,-0.0880786065588,0.709186390684,-0.797264997243
第四个,0.450845308417,0.160329015096,0.290516293321
物流配送,0.376015966403,0.0737154398828,0.302300526521
烫手,0.296631299185,0.792162467386,-0.495531168201
皮套,0.0429734919398,0.371602705733,-0.328629213793
七天,-0.487866081631,0.0824110061358,-0.570277087767
系统升级,-0.459261030612,-0.0826724579586,-0.376588572653
今天下午,0.291150938655,0.00946374970473,0.28168718895
手機,0.647931296659,-0.165255121642,0.813186418301
两张,-0.296650589949,0.446601338001,-0.743251927949
单手,0.172827387303,-0.168608756009,0.341436143312
人用,0.0422192379366,-0.291739001139,0.333958239076
太卡,0.27006456781,0.773799318893,-0.503734751083
免提,-0.106048413698,0.287216426084,-0.393264839782
看吧,0.518460540001,0.108550079714,0.409910460287
所,-0.506175627363,-0.229675936802,-0.27649969056
千多,0.268698260317,0.260637350521,0.00806090979542
安兔,-0.128246966146,0.17318950256,-0.301436468706
货后,0.128193022459,-0.114577039294,0.242770061753
来评,0.535017231712,0.173641012854,0.361376218859
半小时,-0.290385764873,-0.0740697234577,-0.216316041415
闪屏,-0.207117327105,0.370832735189,-0.577950062294
高性价比,0.617014371873,-0.118478793019,0.735493164892
没见,-0.037033557161,0.518088290833,-0.555121847994
磨砂,0.310327120169,0.360515783425,-0.0501886632566
低端,0.241819427055,0.405778364362,-0.163958937307
解决问题,-0.250806830683,0.0207655850854,-0.271572415769
插卡,-0.238618087338,0.492039045864,-0.730657133202
屏大,0.240725402416,0.0119955219253,0.228729880491
多天,0.205274704056,0.525627724774,-0.320353020718
各项,0.617780900416,0.104972116373,0.512808784043
经用,0.806843601956,0.842890345273,-0.0360467433178
贴合,0.472168005536,0.339233166712,0.132934838824
超棒,0.917710405571,0.489217292935,0.428493112637
原厂,0.0857729607701,0.806111393667,-0.720338432897
无线网,-0.269817472679,0.682045042232,-0.951862514911
太低,0.161133874073,0.719747614076,-0.558613740002
畅玩,0.334231591501,-0.0435365539431,0.377768145444
好几部,0.492545585018,0.127069159596,0.365476425422
屏保,-0.342844888027,0.266133543534,-0.608978431561
吐槽,-0.188065290975,0.512114578216,-0.700179869191
配套,0.360456945609,0.807481596885,-0.447024651276
大大的,0.0863361240023,-0.173772196417,0.260108320419
功能强大,0.75570245624,0.442353860594,0.313348595646
真是太,-0.318653920655,-0.00542596743146,-0.313227953224
先给,0.424710273865,0.14104179089,0.283668482975
刷机,-0.360000078792,0.228269405299,-0.588269484091
三台,0.332952775273,0.0550960856466,0.277856689626
干嘛,-0.0885478286644,0.634953385067,-0.723501213731
二次,-0.0651420332425,0.319500806186,-0.384642839429
顶顶顶,-0.13833570403,-0.054218813925,-0.0841168901051
电话卡,-0.364715210222,0.525293318839,-0.89000852906
返厂,-0.349697681629,0.462004957248,-0.811702638877
电板,-0.3133832052,0.181347019379,-0.494730224579
我妈,0.46663390781,-0.150526317969,0.617160225778
定要,-0.0976570886553,0.0406813796025,-0.138338468258
机用,0.376442391079,-0.189413481812,0.565855872891
优惠卷,-0.190386865361,0.0396655766682,-0.230052442029
小毛病,-0.0158334898272,0.873231281971,-0.889064771798
想像中,0.0556618928519,0.323800474893,-0.268138582041
触感,0.403428642701,0.155474847813,0.247953794888
剪卡,-0.23825090493,0.390918645439,-0.629169550369
最差,0.26782543589,0.651391966355,-0.383566530465
价保,-0.307748050031,0.31666128119,-0.624409331221
点击,-0.292154681148,0.257748104092,-0.549902785241
不卡顿,0.357630752643,-0.0746512107372,0.432281963381
二天,-0.0296998757438,-0.146977597845,0.117277722101
网查,-0.362991450316,0.125751192779,-0.488742643095
大牌,0.400521343586,0.511934769485,-0.111413425899
帮人,0.507689352603,0.0761170795869,0.431572273016
出手,0.0400474603135,-0.496960104247,0.53700756456
中规中矩,0.76460489137,0.581866889392,0.182738001978
真快,0.368422667707,0.367046942742,0.00137572496434
总得来说,0.974500694726,-0.0532600837634,1.02776077849
几部,0.333313421711,0.301857735839,0.031455685872
抗用,0.775265432252,0.887304701643,-0.112039269391
购机,-0.270704224116,-0.0903275408032,-0.180376683312
接听,-0.281885763271,0.204609747711,-0.486495510982
硬伤,0.178363354132,0.814890023447,-0.636526669315
不上,-0.236463992758,0.987207910778,-1.22367190354
品控,0.0621991662076,0.39996330275,-0.337764136542
发过来,-0.142061454434,0.326805410271,-0.468866864705
左上角,-0.245346375652,0.482662216296,-0.728008591949
无论是,0.569934332165,0.337853136786,0.232081195379
不差,0.514486252126,0.679506837969,-0.165020585843
虚化,0.160144987951,0.406971929509,-0.246826941559
换卡,-0.281789948379,0.0945551400081,-0.376345088387
五个,-0.062831746272,-0.0720268434846,0.00919509721253
大点,0.126866678918,0.245010205145,-0.118143526227
玩意,-0.166468217507,0.653796932634,-0.820265150142
想着,-0.306418608543,-0.0773716516388,-0.229046956904
货到付款,0.196008745873,-0.0702059588695,0.266214704743
我爸,0.384136216285,-0.0765824410383,0.460718657324
个赞,0.027164196428,0.132719534667,-0.105555338239
没到,0.303751041545,0.32482459068,-0.0210735491357
修好,-0.112632413643,0.109310616928,-0.221943030571
十几天,0.214534310566,0.350547904762,-0.136013594197
抢红包,0.167607421218,0.0913353520254,0.076272069193
开发票,-0.200332684933,0.171650695132,-0.371983380065
SIM卡,-0.523343725208,0.342244939383,-0.865588664591
赠,0.441770578463,0.81653548004,-0.374764901577
品牌手机,0.00536824296785,0.243741297784,-0.238373054816
是从,0.0730831236705,0.188937879335,-0.115854755664
不是太好,0.587181408502,1.14149153118,-0.55431012268
充了,-0.408797759445,0.0438630414182,-0.452660800863
鉴定,-0.195118311032,0.480734722465,-0.675853033497
给我发,-0.0665743652734,0.493903185621,-0.560477550895
试了试,0.505414582947,0.00494497258467,0.500469610363
店铺,0.180466741145,0.235521992986,-0.0550552518416
想到,-0.121565425577,0.548393809044,-0.669959234622
电商,-0.225032219204,0.356730981591,-0.581763200795
赞赞赞,0.660665252447,-0.0363508878348,0.697016140282
很强,0.461960796576,0.876931846785,-0.414971050209
工作人员,-0.02625027102,0.349969559822,-0.376219830842
电用,-0.00125232876391,0.143654450965,-0.144906779729
多个,-0.142822556486,0.395929850713,-0.538752407199
照像,0.514245974141,0.143769242842,0.370476731299
多点,-0.255418458154,-0.120879477805,-0.134538980349
非要,-0.23794332783,0.104780777186,-0.342724105016
擦擦,0.263483287093,0.313457966894,-0.0499746798012
很长,0.26732285223,0.5502319111,-0.28290905887
几台,0.520958097271,0.075807778923,0.445150318348
输入法,-0.303499215489,0.491529578771,-0.795028794261
似乎,0.148512056855,0.848791153184,-0.700279096329
电池电量,-0.0516505683257,0.0767050925816,-0.128355660907
相素,0.0674072749552,0.281808377616,-0.21440110266
真货,0.252566014295,0.257262773929,-0.00469675963477
多用,0.211123755136,0.410120522669,-0.198996767533
妥妥,0.367799003942,-0.063860815318,0.43165981926
水果机,0.0914264340607,0.421698202817,-0.330271768757
听不见,0.137530238457,0.504244358299,-0.366714119842
很卡,0.323582159001,0.469303684176,-0.145721525174
外型,0.622208080691,-0.130530918795,0.752738999487
商品质量,0.614686223463,0.0754527538409,0.539233469622
靓丽,0.874318106501,0.416484441114,0.457833665387
直想,0.294377775823,0.0857581975064,0.208619578317
连不上,-0.191739173395,0.721447950047,-0.913187123442
最快,0.160858278645,0.212777846932,-0.051919568287
还算,0.656630867968,-0.0734219011266,0.730052769095
花屏,-0.161736089089,0.444541278482,-0.60627736757
拆过,-0.0744944187727,0.53820697641,-0.612701395183
第四部,0.395530553109,0.225817055067,0.169713498042
截图,-0.20943721633,0.310159505013,-0.519596721343
待用,0.361504279995,0.169071121659,0.192433158336
联发科,-0.0450216845678,0.502679673213,-0.54770135778
低配,0.000799022045437,0.0503159014078,-0.0495168793624
买好,0.293786304029,0.377547614974,-0.0837613109446
非常感谢,0.645508842706,0.422651571092,0.222857271614
防抖,-0.0413933192279,0.635475009145,-0.676868328373
用券,0.114929339909,-0.353623597033,0.468552936942
越用,0.0689030234495,0.438790613395,-0.369887589946
千万别,0.0228509119582,0.357763737968,-0.334912826009
手机店,-0.264694865811,0.0111967848999,-0.275891650711
半月,-0.0588817455489,0.248824496881,-0.30770624243
钢化玻璃,-0.023745278906,0.614128066191,-0.637873345097
很慢,0.19716384795,0.543062973512,-0.345899125562
看过,0.0851070533142,0.236601733519,-0.151494680205
哪个,-0.270465440982,0.637864993951,-0.908330434933
强多,0.429113801861,0.751995394788,-0.322881592927
新买,0.257148975315,0.190109814609,0.0670391607061
打个,0.214363209055,0.304144395021,-0.0897811859652
手环,-0.156976526284,0.220161563721,-0.377138090005
要用,0.190652846567,0.358679141466,-0.168026294899
拍杆,0.240989910335,0.270876382287,-0.0298864719519
很酷,0.638122965715,0.157940679357,0.480182286358
寸屏,0.136446004109,-0.183459629288,0.319905633397
本想,0.0727394410423,-0.0800781412152,0.152817582258
摔碎,0.0350792942058,0.401441201116,-0.36636190691
慢点,0.263681577188,0.54757707593,-0.283895498742
顺滑,0.71799892392,0.488680763932,0.229318159988
三部,0.357835259722,0.195347385863,0.16248787386
掉线,-0.214270891179,0.3905114825,-0.604782373679
右上角,-0.105533659446,0.365858443178,-0.471392102625
字数,-0.129135950627,0.177214501179,-0.306350451805
所说,-0.35899532811,0.492328320113,-0.851323648223
玩个,-0.130364228103,0.128975135201,-0.259339363304
满满的,0.209574659042,0.304755703566,-0.0951810445235
黑点,-0.251967154684,0.486588240979,-0.738555395662
告知,-0.572398254323,0.154864906416,-0.727263160739
字大,0.0978442858392,-0.121447656697,0.219291942536
不錯,1.0806115597,0.156727267019,0.92388429268
买贵,0.106980380738,0.654057096212,-0.547076715474
贯,0.397610209558,0.246929688935,0.150680520624
到时候,0.0388264476983,0.269014591909,-0.230188144211
够买,0.26991104059,-0.537898165354,0.807809205944
几款,0.310444099504,0.162667575057,0.147776524447
很难,-0.0780620427962,0.609954762448,-0.688016805244
玩起来,0.514401145193,-0.157418929386,0.671820074579
断网,-0.379537304029,0.387559463024,-0.767096767053
进水,-0.500420652332,0.483903385552,-0.984324037884
十分满意,1.02332766741,0.2275838716,0.795743795812
亲民,0.831890562791,0.541960191799,0.289930370992
贵点,0.12603071723,0.668377537353,-0.542346820122
好慢,0.226542543097,0.472498583215,-0.245956040117
不小,0.200970895583,0.396434776657,-0.195463881073
用个,0.0073194238092,0.187402951065,-0.180083527256
极好,0.742555774219,0.705051453346,0.0375043208734
